Id,SalePrice
1611,1758.7566683921573
1612,1474.6765166273567
1613,1576.7703487858987
1614,843.7321822458069
1615,718.4656516216776
1616,724.1782690427987
1617,765.409185881151
1618,1090.8797632915746
1619,1498.0976222185063
1620,1617.2240219395921
1621,1460.525852774407
1622,1534.2737969562231
1623,1727.3368006242538
1624,1878.2331129538845
1625,1530.285560352432
1626,1587.6634490495098
1627,1601.6746660836777
1628,1942.3177210521058
1629,1379.3150830992906
1630,1845.478263748318
1631,1327.0261849171882
1632,1495.0840358731014
1633,1334.560041625757
1634,1377.656007480384
1635,1432.0045573843113
1636,1182.2335540339318
1637,1799.556404636496
1638,1862.6048516897963
1639,1639.8909498922949
1640,2058.1258386744066
1641,1683.6345116020848
1642,1437.6639896191182
1643,1413.6454510219128
1644,1493.8603635284367
1645,1645.8683314782056
1646,1460.6987419250524
1647,1514.1652348940402
1648,1216.893184846385
1649,1273.536862080538
1650,1134.1603472376603
1651,1221.1009415526123
1652,736.7513369587576
1653,726.8599072086905
1654,959.2188935662693
1655,843.2997919729474
1656,941.6313032149434
1657,964.9070531689896
1658,934.8844681653181
1659,746.3295000928822
1660,1473.7828566675216
1661,2386.6997360263017
1662,2136.542258711712
1663,2009.4984052839864
1664,2442.598333379641
1665,1719.222243707594
1666,2259.511563650042
1667,2876.3010946543695
1668,1741.4850781160906
1669,1685.0459519381102
1670,1993.1428781893692
1671,1942.3312745873816
1672,2452.8431952361652
1673,1999.3080708408943
1674,1540.7450204083352
1675,1320.7309400085423
1676,1182.1160203423203
1677,1559.296752278008
1678,2464.155279359858
1679,2303.394049130666
1680,1549.7812398964588
1681,1254.196976660912
1682,2188.9437116523004
1683,1005.6816150236525
1684,1503.0189377046308
1685,1372.5083156138548
1686,909.1043719108806
1687,1345.4850135624906
1688,1370.570266974659
1689,1502.0385360024727
1690,1444.0463251512888
1691,1325.7439403667038
1692,1898.0801673047063
1693,1392.3830115634273
1694,1417.4307438203605
1695,1241.5086155518209
1696,2256.024907080541
1697,1248.792290066616
1698,2194.3724294718895
1699,1853.2763463185265
1700,1691.6968266143508
1701,1911.5474161941522
1702,1674.7891989304374
1703,1582.8079202396534
1704,1731.055150096028
1705,1460.5986459992237
1706,2165.9336447375927
1707,1332.3615198718956
1708,1368.9220850227916
1709,1712.0082239024525
1710,1312.028225596726
1711,1688.720203614342
1712,1492.9783450190039
1713,1750.8927428081226
1714,1517.3741687378072
1715,1422.4416955442439
1716,1364.2680800991816
1717,1195.2899503422425
1718,1172.0559823392184
1719,1602.5900969637348
1720,1610.0771267861146
1721,1574.5732035276103
1722,1545.201455497664
1723,1611.5149532704331
1724,1302.5538170129205
1725,1835.6500402355468
1726,1388.628147053393
1727,1226.8155107221185
1728,1428.285976185316
1729,1477.3707434901917
1730,1387.783304589135
1731,1308.5930679240128
1732,1231.5010668746174
1733,1283.895968150651
1734,1317.747710675992
1735,1177.8584409857633
1736,1099.4361547977699
1737,2281.5909028599144
1738,1772.4307954419794
1739,1460.4610515492086
1740,1152.10543181856
1741,1105.2665031947495
1742,1042.6140310793855
1743,1065.8522392266489
1744,2061.3835037804806
1745,1968.5701190478997
1746,1694.4118801480518
1747,1879.5010781389951
1748,1850.873804071903
1749,1476.9072954834544
1750,1416.360001955331
1751,2027.626056060396
1752,1117.2502938762773
1753,1481.3540857578694
1754,1707.7090238641358
1755,1990.7561428051044
1756,1164.7721853231146
1757,1160.1525859041446
1758,1469.2330948892206
1759,1832.4783613560273
1760,1441.4957907378669
1761,1559.0540576302271
1762,1618.2932292892056
1763,1643.1414573873274
1764,1285.0732360200327
1765,1667.971392534976
1766,1651.7522984388488
1767,2001.9090612099203
1768,1367.0062176389388
1769,1642.2669862191572
1770,1318.801334879878
1771,1332.4062675135176
1772,1385.4737528259263
1773,1433.731993246127
1774,1606.6617751478095
1775,1243.0516231200493
1776,1558.3255666588232
1777,1186.4622545656723
1778,1237.6414995041077
1779,1269.9197963092226
1780,1621.261331011872
1781,1380.79990502236
1782,909.4591777000588
1783,1468.46685896374
1784,1140.5425766062922
1785,1337.3143339006715
1786,1610.296462352337
1787,1295.2810905487797
1788,806.4422137743068
1789,1295.6131527745504
1790,1243.6459213900164
1791,1815.2251238615477
1792,1505.8498006967848
1793,1516.6873582261426
1794,1232.2333092115375
1795,1430.9329551983517
1796,1210.121725176411
1797,1287.7842821341687
1798,1126.528309099794
1799,1072.5004498304165
1800,1217.51539457092
1801,1493.765262909146
1802,1265.6083800636413
1803,1391.8633171707704
1804,1293.4885402376099
1805,1254.8093822597489
1806,993.6480053931741
1807,1673.315032493561
1808,1739.6524975078844
1809,1390.3677624296058
1810,1250.5240050846294
1811,1295.6186188521442
1812,1423.4776896093563
1813,1150.0633066441842
1814,1061.8093080331348
1815,825.6071936190503
1816,1103.3777353462142
1817,1420.0952086515479
1818,1488.4318994732764
1819,919.4136836429312
1820,733.5840087344741
1821,1047.4548916604524
1822,1437.242262121281
1823,1123.440742062061
1824,1183.0132162230625
1825,1100.8266935384524
1826,1069.8400795402704
1827,1018.2316427910167
1828,1235.0763526818084
1829,1272.1277450761343
1830,1411.6619879172679
1831,1550.7718224443151
1832,1144.9069457137532
1833,1394.095464731537
1834,1104.3525014228194
1835,1288.0209896900717
1836,1175.5683553915005
1837,985.6722933915308
1838,1457.8225056274482
1839,778.8729766986601
1840,1541.791058453541
1841,1507.5578340690045
1842,1289.6761082371631
1843,1509.9436027818551
1844,1183.1538725230885
1845,1855.296982138872
1846,1790.0631435449059
1847,1992.8546716333778
1848,1043.2000638985332
1849,1730.314712067318
1850,1321.5472541421125
1851,1467.6778754958552
1852,1174.3006663857966
1853,987.3047997565591
1854,1440.3069836842803
1855,2043.6322007689785
1856,1685.4085720682108
1857,2677.358646028441
1858,1411.1116348523049
1859,1164.9961707092616
1860,1304.307884232848
1861,1158.1479462412228
1862,2111.626876968677
1863,1838.2596415769026
1864,1840.8497762269235
1865,1757.8096759618672
1866,1777.777995842076
1867,1441.6328902064981
1868,1874.783785293892
1869,1292.4595089281509
1870,1539.756959024515
1871,1627.152274980744
1872,1543.439125097386
1873,2139.66520517537
1874,1369.5606469134243
1875,1907.5029963180486
1876,1534.1388063251698
1877,1660.8434124958812
1878,1587.5236422535477
1879,1777.2667896001224
1880,1140.6848192337186
1881,1805.0143097851585
1882,1865.0760601452068
1883,1450.003741617165
1884,1677.7955547943948
1885,2038.506968631309
1886,1956.0717127880837
1887,1502.832794997078
1888,1718.387443427279
1889,1493.0548135413806
1890,1440.9589613492767
1891,910.8377210806004
1892,1045.455800069843
1893,1646.8019422696327
1894,1592.955583052222
1895,1659.0545869726257
1896,1312.7166480680849
1897,1202.814848641276
1898,1054.284951601145
1899,1251.1039491888446
1900,1150.900214806999
1901,1804.618550248589
1902,1819.8672357215937
1903,1643.1996330563086
1904,1313.7098130705945
1905,1779.3040843287135
1906,1904.6793319794838
1907,2224.998448291701
1908,720.6549876476466
1909,814.3892910525063
1910,773.0516792743684
1911,1914.032917330975
1912,2384.18783477242
1913,1524.7107576471155
1914,1152.4124534947453
1915,1272.9480420899051
1916,1988.6903494547996
1917,1719.857568220199
1918,1342.6415996080798
1919,1441.0089929657538
1920,1606.9866449628325
1921,2142.867797336019
1922,2004.4463293631948
1923,1729.7924561814973
1924,1937.3215424058196
1925,1563.0364703651103
1926,2054.066428228048
1927,1549.7853891525879
1928,1742.4366670392562
1929,1146.017941893604
1930,1156.981703880406
1931,1187.4455585748028
1932,1448.5174891057413
1933,1612.0007803047583
1934,1477.6941239314776
1935,1370.8583824621858
1936,1553.8804409171444
1937,1871.2509400467889
1938,1776.055205395031
1939,1356.558249103205
1940,1065.6181177921894
1941,1586.2866269687718
1942,1866.7490499855255
1943,1175.3649899529416
1944,2056.0692346686806
1945,2170.2462588675717
1946,2974.3770643459957
1947,1552.8290245320434
1948,4091.6676622142068
1949,1852.8649073346085
1950,1553.7147208414542
1951,2440.2346671325763
1952,2023.7602050716996
1953,1724.0165680834366
1954,1648.1258404790133
1955,1401.4998330518863
1956,2224.8031063442963
1957,1499.176765264507
1958,2184.485387730566
1959,1478.8570794373354
1960,1327.2339956834985
1961,1121.6507823171
1962,754.2918485360677
1963,787.2236263883314
1964,846.0668875803236
1965,939.0678023672654
1966,839.6459755427494
1967,1850.9018723208467
1968,2325.394342164962
1969,2140.292478668847
1970,2315.43391496666
1971,2243.895039325066
1972,2069.8704674226674
1973,1591.6485286449322
1974,1886.1782896269872
1975,2327.5346989961276
1976,1738.0809612083876
1977,2507.562728178958
1978,2351.370323449516
1979,1702.0435181288929
1980,1609.2151472233056
1981,1654.7087496591298
1982,1266.8669554106125
1983,1182.0806213027329
1984,970.0503260485245
1985,1176.087280273471
1986,1200.5650776330733
1987,953.889927834528
1988,1390.5635808412526
1989,1390.3655062394719
1990,1512.073755630222
1991,1351.6083691469044
1992,1554.0454761895267
1993,1275.025255905224
1994,1988.2647581292908
1995,1391.9296729545517
1996,1736.270634191251
1997,1796.1363771549368
1998,2003.9290494649786
1999,1830.7894855272182
2000,1963.793331587299
2001,1773.5991788401645
2002,1871.4158625912517
2003,1606.8236974392787
2004,1655.210129068681
2005,1552.724378796659
2006,1360.5477255619735
2007,1616.0259374029688
2008,1324.3122313593967
2009,1559.1796019487267
2010,1713.8657123738483
2011,1584.4326606367215
2012,1318.112934071221
2013,1423.2499338615812
2014,1483.565603242549
2015,1915.2418385123399
2016,1461.5556328668288
2017,1460.6147337496877
2018,1270.461726008667
2019,1207.4035891575288
2020,1239.3885208770898
2021,1053.9842843442007
2022,2218.970474007841
2023,1603.1826742557464
2024,1863.2982450465581
2025,2074.150875575295
2026,939.0011154652533
2027,917.5220827296046
2028,942.4344337595404
2029,994.3872594635532
2030,1294.228194146123
2031,1160.3132901078238
2032,1173.341385458555
2033,1230.1676387623534
2034,944.1131731669652
2035,1695.991065519498
2036,1065.9789424452315
2037,1093.1239268938907
2038,1355.5517207858118
2039,1546.6928990244783
2040,3027.454069416927
2041,2098.0314681661794
2042,1397.0572653247245
2043,1626.846296429205
2044,1681.210597260441
2045,1983.5971792031366
2046,1508.736649747505
2047,1433.438530581022
2048,1199.1389672007958
2049,1641.1498915680181
2050,1802.6608040580747
2051,1074.8387729896642
2052,1342.7414846283414
2053,1496.3599227796326
2054,887.0547276735691
2055,1517.3299997576316
2056,1344.6143686726396
2057,1205.9510465543035
2058,2029.3197793603686
2059,1357.693215643929
2060,1557.699135520741
2061,1839.1044446457806
2062,1449.503357307228
2063,1368.4008816376443
2064,1384.2618283795073
2065,1549.7269286156172
2066,1859.6112958066253
2067,1354.4813427480683
2068,1766.0794517831323
2069,1196.3743275594375
2070,1161.5483871758404
2071,864.5430205233392
2072,1518.0938264328036
2073,1409.3425841460714
2074,1658.0106070101306
2075,1625.9350047059386
2076,1114.8859930982408
2077,1316.2016919580694
2078,1233.0050920063109
2079,1297.3469267978326
2080,1035.7747441222411
2081,1251.190349818538
2082,1466.168350097034
2083,1313.826418629547
2084,1043.0543139526098
2085,1171.736470828473
2086,1279.8860193690546
2087,1331.4331031844063
2088,1037.141274459115
2089,815.7728192564831
2090,1147.1341049909981
2091,1541.5427361905852
2092,1328.9000384661217
2093,1369.6971772805782
2094,967.3555540795669
2095,1560.618255304662
2096,996.0648086568335
2097,1009.9498092230385
2098,1448.179941502811
2099,901.0635074340188
2100,1562.8763371860148
2101,1425.9704854573808
2102,1104.2683602025309
2103,1200.6625862125882
2104,1697.2229783802889
2105,1151.2257813456804
2106,1405.7307898927452
2107,1834.09595748462
2108,1306.0214942761938
2109,1212.9964616053508
2110,1192.7051967731768
2111,1298.2315904252446
2112,1331.659337087176
2113,1055.8372945058593
2114,1073.6397235720071
2115,1279.206838705485
2116,1002.4317845570935
2117,1214.3158089579879
2118,1134.0514642068986
2119,943.9899796471423
2120,1041.8883568304364
2121,1036.3636878469867
2122,1078.5706637611672
2123,892.7935164385619
2124,1382.981760116474
2125,1338.4138408569802
2126,1455.8392281641623
2127,1515.6122094937095
2128,1079.1256215784094
2129,960.4876280775214
2130,1514.3623910748795
2131,1290.6860874940537
2132,1413.1461128223636
2133,1118.319199370415
2134,1166.4869006697625
2135,1221.633062228402
2136,1379.9520637510566
2137,1280.4515622515514
2138,1494.2288846433828
2139,1606.0443331839617
2140,1408.0423200414618
2141,1171.6315837696561
2142,1365.301011878743
2143,1208.9865060431514
2144,1693.2627755164485
2145,1305.0189649812078
2146,1739.1620077429045
2147,1661.6308914633523
2148,1313.986723965427
2149,1376.5533735532456
2150,2278.729086953236
2151,968.5177601638035
2152,2252.0172260933673
2153,1560.024330866904
2154,1283.9785938831467
2155,1369.3229332404708
2156,1968.1859592845562
2157,1686.2327949162673
2158,1999.88620180353
2159,1639.0040590268911
2160,1453.3731762689708
2161,1512.7782812726196
2162,2176.051813363346
2163,1870.5945997635758
2164,1697.0388376844871
2165,1660.4887244875965
2166,1371.671411849409
2167,1522.3854091319934
2168,1848.692460655306
2169,1499.546855427595
2170,1846.8648721251864
2171,1602.0244569145882
2172,1324.6202609864595
2173,1789.7846493110396
2174,1727.7438417609853
2175,1748.911522218439
2176,2117.1762060729648
2177,1800.038802331283
2178,1677.1065608570398
2179,946.5410534952161
2180,1800.2480407876185
2181,1458.1653682254162
2182,1617.0946895956195
2183,1422.220176726673
2184,1394.104053775466
2185,1486.2274390261705
2186,1222.2694560863147
2187,1368.0961374001176
2188,1253.3203505055114
2189,4607.390561554014
2190,972.6637270109283
2191,1033.8552282945243
2192,1075.4596692148807
2193,1440.0934189074435
2194,1120.3062935644077
2195,1360.5237560604048
2196,1148.3534088621277
2197,1067.726332059298
2198,1252.192112653879
2199,1490.1605071864064
2200,1354.3078339068334
2201,1773.555763727017
2202,1322.0546945192582
2203,1462.493007698961
2204,1758.286810899423
2205,1357.11448864017
2206,1244.4567022735669
2207,1560.3973809548802
2208,1864.90888915434
2209,2864.5312883036227
2210,769.9902338133614
2211,1086.1853429444495
2212,1032.5227277212236
2213,1209.9465803859928
2214,1223.2376106484692
2215,1057.7085280219098
2216,1579.9452643329437
2217,1475.2783156962898
2218,1014.7880866386613
2219,930.4941181021843
2220,1167.4758085224616
2221,1277.4834358571245
2222,1272.8059056690315
2223,2741.4550305111416
2224,1658.281317416374
2225,1523.6686343079834
2226,1708.4137160733221
2227,1172.5638858900297
2228,1745.4567415257764
2229,1839.4422890606565
2230,1395.4432514361183
2231,1646.9789268856284
2232,1699.8929443538482
2233,2099.2716253177205
2234,1675.6503833171832
2235,1536.2489523944732
2236,1794.1303719600476
2237,1973.0172782241154
2238,1516.7339220875472
2239,1277.048403585431
2240,1088.8039167056784
2241,1787.4082169989538
2242,998.2343431243237
2243,939.0713869867228
2244,768.6702013584809
2245,728.0227531645658
2246,1999.5975900354726
2247,743.2748307874895
2248,1055.5272568181772
2249,1076.8015233210629
2250,1504.1850856473427
2251,4777.566825509387
2252,1669.3924879718595
2253,1309.464339757767
2254,1518.2405776064186
2255,1532.2897013556983
2256,1363.9772057653145
2257,1545.449024633462
2258,1346.1378557219991
2259,1348.066961468839
2260,2002.8068646218096
2261,1032.5548333772822
2262,1177.2139014009115
2263,2087.249839024718
2264,4927.815069784103
2265,3761.8837028281605
2266,1485.9536622111323
2267,2267.1674158854175
2268,2084.6624705593345
2269,1505.166282980823
2270,1648.582266765012
2271,1845.673490517639
2272,1786.5656021663672
2273,1593.958075922955
2274,1571.0292824274009
2275,1709.994042338184
2276,1448.5630960961125
2277,1549.5014598321052
2278,1452.6000520660573
2279,1160.4907338282812
2280,1808.1085750026198
2281,1022.3817153072669
2282,1597.9119308614238
2283,825.8841128147875
2284,809.5150501237375
2285,851.8317272468149
2286,1179.1577208212534
2287,1928.9337016577676
2288,1718.7127492661427
2289,2194.5481514715657
2290,2313.3339811494084
2291,2062.7050742776555
2292,2255.872287963601
2293,2371.0450713861146
2294,2187.1035482657458
2295,2532.683546588726
2296,2175.1229432771393
2297,1736.9898226924531
2298,1896.5580382171142
2299,2216.722237642941
2300,2193.709419846584
2301,1843.6278370736038
2302,1678.5027857828322
2303,1548.339804165791
2304,1651.3265301198016
2305,1099.6924663578768
2306,1116.9601924892895
2307,1276.1080505453158
2308,1147.0214963978626
2309,1481.7927900602033
2310,1177.0640998162949
2311,1101.7756897095285
2312,1874.957883694933
2313,1486.7227194481843
2314,1667.2414061183397
2315,1377.9980017550245
2316,1509.9746070638091
2317,1701.3359286817033
2318,1338.808218706351
2319,1284.9928178620964
2320,1243.2826670928941
2321,1186.163093374989
2322,969.3110057630549
2323,1848.4473538572083
2324,1485.906142168228
2325,1569.230514515143
2326,1536.9816233111985
2327,1453.9083719695473
2328,1594.7811681494336
2329,1540.812012268075
2330,1496.8351780149067
2331,2152.745377392723
2332,2117.8790892859274
2333,2020.9497386571256
2334,1824.439214460614
2335,1871.7364298145392
2336,1918.1909950310471
2337,1444.9626829387187
2338,1789.7696710426642
2339,1566.2778529857646
2340,2046.7199833157767
2341,1505.9772812012081
2342,1516.6667779607608
2343,1471.801042670399
2344,1600.5694612879443
2345,1515.0504712997367
2346,1347.3193770268226
2347,1368.3016044928927
2348,1508.0392689245327
2349,1517.5500985611832
2350,1845.7038467490188
2351,1558.0133074284488
2352,1710.5762901552685
2353,1849.0416924736678
2354,1157.1305773134866
2355,1171.846284636083
2356,1604.1962007648467
2357,1318.3837177477512
2358,1727.9002166097441
2359,1235.6938402715864
2360,1036.145204708805
2361,1245.4362943396704
2362,2552.365403664388
2363,1461.6965773009013
2364,1633.9019135372248
2365,1147.542617584405
2366,919.9023919151565
2367,1081.5345098818377
2368,1087.712126505376
2369,1187.151870729218
2370,989.697783084042
2371,979.6602612812048
2372,1263.128339353274
2373,1612.1528666363554
2374,1763.135614732657
2375,1529.8283624071555
2376,2125.958125987607
2377,2591.764664791557
2378,1464.2563174702073
2379,1724.8390424606787
2380,1344.711766057204
2381,1646.6946047313725
2382,1634.1613670954055
2383,1503.004135357765
2384,1795.4148171237885
2385,1487.1152173922487
2386,1460.2369861591153
2387,1246.529024811404
2388,1356.610070368273
2389,1191.6378759782235
2390,1693.408014585814
2391,1265.7922900054916
2392,1172.699375457822
2393,1372.215162638034
2394,1326.2887789365152
2395,1645.653493328461
2396,1544.325905607398
2397,2532.087464230381
2398,1453.9563031315138
2399,852.4840421217439
2400,738.1791001817951
2401,928.9758070033747
2402,1372.4500958371984
2403,1424.7931158552317
2404,1441.89284344361
2405,1449.96917311467
2406,1287.6109101319628
2407,1183.0359943028977
2408,1253.0729309475769
2409,1295.0718542999487
2410,1604.6329073730976
2411,1311.813530533911
2412,1674.7662618327004
2413,1412.8910910916993
2414,1489.4703350972484
2415,1384.0251996144457
2416,1399.5000112120563
2417,1207.6417771726935
2418,1207.975812711762
2419,1301.5687132473097
2420,1251.2768367305878
2421,1549.852447346231
2422,1718.964561051841
2423,1748.1418720679596
2424,1635.0301064619525
2425,2744.3252985165686
2426,1544.2976913590924
2427,1497.1590765372596
2428,1562.2575119512364
2429,1194.7487934173162
2430,1270.753796582621
2431,1209.1094549354555
2432,1202.4100386449736
2433,1247.094129393172
2434,1319.7287951998092
2435,1417.47852967145
2436,995.2497021657289
2437,1041.7619170128335
2438,1125.056144627675
2439,1076.621780002663
2440,1143.880377278436
2441,998.2659697812796
2442,804.4980220231927
2443,1127.082865446751
2444,1297.3422319886322
2445,1053.9708258165192
2446,1521.56092049936
2447,1565.712213690361
2448,1500.1235419751565
2449,1004.4999462806943
2450,1422.0449687888522
2451,986.6652717790813
2452,1981.3531462079918
2453,1121.1079917184948
2454,1458.8801220844075
2455,1127.0111805438405
2456,1435.4725860011413
2457,1133.282430091489
2458,1100.5563017989434
2459,984.6563093447573
2460,1179.1438645132605
2461,1120.0952645998611
2462,1168.799034967475
2463,1139.8671373194982
2464,1546.7078608674587
2465,1337.4233309786352
2466,1288.6839040059906
2467,1134.199094031189
2468,1016.9767248453693
2469,1056.165118736438
2470,1958.4273413353283
2471,1644.4514883423092
2472,1751.0015403338118
2473,1069.3613189622804
2474,1441.6992716507496
2475,1940.537292971403
2476,1029.5503087178201
2477,1475.5229620450716
2478,1641.281318386312
2479,1667.362284400566
2480,1634.4942605890196
2481,1503.8893768912546
2482,1225.8431145797028
2483,1201.141333160233
2484,1226.9009879198652
2485,1184.919827390705
2486,1773.388793457824
2487,2316.371572285835
2488,1193.1897465358325
2489,1565.9815645124952
2490,1690.0361811192045
2491,1159.795638709328
2492,1618.1917711339195
2493,1916.8778613918837
2494,2443.530900761498
2495,1874.8834883490445
2496,1972.50640416944
2497,1594.1375447419782
2498,983.9841990216619
2499,1316.047499274659
2500,944.7627815400583
2501,1429.1298003572695
2502,1643.0301919897424
2503,1235.6440406039878
2504,2566.8248539369233
2505,1605.6170965206256
2506,1525.0248061360421
2507,1773.6409450394954
2508,1598.4388150445507
2509,1659.9190612930295
2510,1427.4830795818818
2511,1220.8033104958156
2512,1518.8960190120877
2513,1606.8525333564132
2514,2269.107350792058
2515,1683.5026516936773
2516,1456.216525664897
2517,1247.1110036455912
2518,1862.2797415394114
2519,1689.4790756262098
2520,1791.0021727667238
2521,1493.3608504443264
2522,1595.5557222378304
2523,1464.9666214975095
2524,1281.0976768743144
2525,1377.4068207643936
2526,1321.2536461232357
2527,1727.2277707102216
2528,1290.4792828836569
2529,1145.7795047817017
2530,1093.1328122611067
2531,1811.102806822623
2532,1591.213969443875
2533,1431.1291942125272
2534,1742.2256931172453
2535,2123.9282552927475
2536,2078.809699108561
2537,2050.990369191195
2538,1326.0594348004047
2539,1375.8650143885911
2540,1314.8454338860774
2541,1343.5949519993874
2542,1402.5782044554408
2543,1390.6633615286516
2544,1263.8678311098272
2545,1873.2733530915461
2546,1266.3453523759829
2547,1119.8147295172348
2548,1588.5576466854109
2549,1287.412099810476
2550,5522.476991409973
2551,907.3535315591407
2552,1077.28612330321
2553,1042.6134111010535
2554,1271.7488303281768
2555,1262.968635503319
2556,1151.0145083210653
2557,1211.6106778223825
2558,1918.5098467416235
2559,1280.786589583569
2560,1168.6399264015092
2561,913.4040290987125
2562,1181.3184168276446
2563,1228.9839549218639
2564,1333.991934998787
2565,1519.6082386443925
2566,1388.3797861704406
2567,1197.9578900123543
2568,2700.8241999062716
2569,2380.289374683078
2570,764.9308957841163
2571,2114.5131853516536
2572,954.9826649358887
2573,2390.4834451496754
2574,2323.644489549172
2575,1201.8105298815397
2576,1287.1833352893882
2577,1552.6276767696008
2578,784.027201602565
2579,1229.3105415857153
2580,1465.376501269919
2581,1209.5105053157693
2582,1092.6642935171717
2583,1416.7910250520963
2584,1650.3013551626668
2585,1538.8724304683692
2586,1813.7033401204985
2587,1610.4244479814674
2588,1230.276216911112
2589,1306.8830277827285
2590,1196.9857482245052
2591,2403.6206082421254
2592,1447.727223365642
2593,1468.8923512789906
2594,1455.9337249172088
2595,1230.7121075911139
2596,1932.2777696856647
2597,1347.9909403553183
2598,1997.6400075430051
2599,1829.8990910449793
2600,3919.749280053313
2601,1090.9234545321629
2602,740.1402574552125
2603,741.0744019027292
2604,753.690573798276
2605,742.5426072954764
2606,1362.2242534930142
2607,2001.641825619494
2608,3328.5653813541016
2609,1378.9684267389948
2610,1075.9359024119017
2611,2843.044557052782
2612,1556.3444499215311
2613,1423.535930170446
2614,1352.4154606009147
2615,1548.2434155019096
2616,1448.3821296901376
2617,1854.1159023506239
2618,3690.071541786492
2619,1758.9507874901246
2620,1428.4186712000642
2621,1725.1421818691083
2622,1540.4117727848472
2623,1883.133060839987
2624,2024.6684267523806
2625,2108.463243484407
2626,1319.6995552155481
2627,944.2531667525059
2628,2485.698283831668
2629,2699.4846059309143
2630,1985.5742860038451
2631,2485.6882074866803
2632,2350.6606681210046
2633,1578.8097394717008
2634,2433.0976949700153
2635,1473.4745458714435
2636,1629.1449321258658
2637,1465.4865416299663
2638,1778.4468032741215
2639,1665.160197176051
2640,1444.259142060808
2641,1095.8390917656645
2642,1486.737788934493
2643,834.9558452237223
2644,914.6920090039496
2645,769.4100626542876
2646,734.1619205984504
2647,800.9779483943415
2648,1001.7792390590395
2649,1276.487951075433
2650,809.755718985635
2651,904.5258228916196
2652,2457.6664621064147
2653,1993.731500859908
2654,1759.7609663172282
2655,2182.082829407597
2656,2012.896900125698
2657,1839.655615624044
2658,1933.1290323795895
